#t  x1  x2  v1  v2 
92.51000  4.54886  5.83813  1.64501  -4.28061 
92.52000  4.56515  5.79567  1.61204  -4.21138 
92.53000  4.58110  5.75390  1.57833  -4.14114 
92.54000  4.59671  5.71285  1.54388  -4.06992 
92.55000  4.61198  5.67250  1.50872  -3.99773 
92.56000  4.62689  5.63289  1.47286  -3.92459 
92.57000  4.64143  5.59401  1.43631  -3.85052 
92.58000  4.65561  5.55588  1.39909  -3.77553 
92.59000  4.66942  5.51850  1.36121  -3.69965 
92.60000  4.68284  5.48189  1.32269  -3.62289 
92.61000  4.69587  5.44604  1.28355  -3.54528 
92.62000  4.70851  5.41098  1.24379  -3.46683 
92.63000  4.72075  5.37671  1.20343  -3.38756 
92.64000  4.73258  5.34323  1.16250  -3.30749 
92.65000  4.74400  5.31056  1.12100  -3.22665 
92.66000  4.75500  5.27870  1.07896  -3.14504 
92.67000  4.76557  5.24766  1.03639  -3.06271 
92.68000  4.77572  5.21744  0.99330  -2.97965 
92.69000  4.78544  5.18806  0.94971  -2.89590 
92.70000  4.79472  5.15953  0.90565  -2.81147 
92.71000  4.80355  5.13183  0.86112  -2.72640 
92.72000  4.81194  5.10500  0.81615  -2.64069 
92.73000  4.81988  5.07902  0.77076  -2.55437 
92.74000  4.82736  5.05391  0.72495  -2.46746 
92.75000  4.83438  5.02967  0.67875  -2.37999 
92.76000  4.84093  5.00631  0.63218  -2.29197 
92.77000  4.84702  4.98383  0.58525  -2.20343 
92.78000  4.85264  4.96224  0.53798  -2.11440 
92.79000  4.85778  4.94154  0.49039  -2.02488 
92.80000  4.86244  4.92174  0.44251  -1.93491 
92.81000  4.86663  4.90285  0.39434  -1.84451 
92.82000  4.87033  4.88485  0.34591  -1.75371 
92.83000  4.87355  4.86777  0.29723  -1.66251 
92.84000  4.87628  4.85160  0.24833  -1.57096 
92.85000  4.87851  4.83635  0.19923  -1.47906 
92.86000  4.88026  4.82202  0.14993  -1.38685 
92.87000  4.88151  4.80862  0.10046  -1.29435 
92.88000  4.88227  4.79614  0.05085  -1.20158 
92.89000  4.88253  4.78458  0.00111  -1.10856 
92.90000  4.88229  4.77396  -0.04875  -1.01532 
92.91000  4.88155  4.76428  -0.09870  -0.92189 
92.92000  4.88032  4.75553  -0.14872  -0.82828 
92.93000  4.87858  4.74771  -0.19879  -0.73451 
92.94000  4.87634  4.74084  -0.24890  -0.64062 
92.95000  4.87360  4.73490  -0.29902  -0.54663 
92.96000  4.87036  4.72990  -0.34913  -0.45256 
92.97000  4.86662  4.72585  -0.39922  -0.35843 
92.98000  4.86238  4.72273  -0.44927  -0.26427 
92.99000  4.85763  4.72056  -0.49925  -0.17011 
93.00000  4.85239  4.71933  -0.54915  -0.07596 
93.01000  4.84665  4.71904  -0.59895  0.01816 
93.02000  4.84041  4.71970  -0.64863  0.11220 
93.03000  4.83368  4.72129  -0.69817  0.20616 
93.04000  4.82645  4.72382  -0.74754  0.30001 
93.05000  4.81873  4.72729  -0.79674  0.39373 
93.06000  4.81051  4.73169  -0.84574  0.48728 
93.07000  4.80181  4.73703  -0.89451  0.58066 
93.08000  4.79262  4.74331  -0.94306  0.67383 
93.09000  4.78295  4.75051  -0.99134  0.76677 
93.10000  4.77280  4.75864  -1.03936  0.85946 
93.11000  4.76216  4.76770  -1.08707  0.95187 
93.12000  4.75106  4.77768  -1.13448  1.04398 
93.13000  4.73947  4.78858  -1.18155  1.13577 
93.14000  4.72742  4.80039  -1.22828  1.22721 
93.15000  4.71491  4.81312  -1.27463  1.31829 
93.16000  4.70193  4.82676  -1.32060  1.40898 
93.17000  4.68850  4.84130  -1.36617  1.49925 
93.18000  4.67461  4.85675  -1.41131  1.58908 
93.19000  4.66027  4.87308  -1.45601  1.67846 
93.20000  4.64549  4.89031  -1.50025  1.76735 
93.21000  4.63027  4.90843  -1.54401  1.85574 
93.22000  4.61461  4.92743  -1.58728  1.94361 
93.23000  4.59852  4.94730  -1.63004  2.03093 
93.24000  4.58201  4.96805  -1.67227  2.11768 
93.25000  4.56508  4.98966  -1.71395  2.20384 
93.26000  4.54773  5.01212  -1.75507  2.28938 
93.27000  4.52997  5.03544  -1.79561  2.37429 
93.28000  4.51182  5.05961  -1.83555  2.45855 
93.29000  4.49326  5.08462  -1.87488  2.54214 
93.30000  4.47432  5.11045  -1.91358  2.62502 
93.31000  4.45499  5.13712  -1.95163  2.70719 
93.32000  4.43529  5.16460  -1.98903  2.78863 
93.33000  4.41521  5.19289  -2.02575  2.86931 
93.34000  4.39477  5.22198  -2.06177  2.94921 
93.35000  4.37398  5.25187  -2.09709  3.02831 
93.36000  4.35283  5.28255  -2.13169  3.10660 
93.37000  4.33134  5.31401  -2.16555  3.18406 
93.38000  4.30952  5.34623  -2.19865  3.26066 
93.39000  4.28737  5.37922  -2.23099  3.33639 
93.40000  4.26490  5.41296  -2.26256  3.41123 
93.41000  4.24212  5.44744  -2.29332  3.48516 
93.42000  4.21903  5.48266  -2.32329  3.55816 
93.43000  4.19565  5.51861  -2.35243  3.63023 
93.44000  4.17198  5.55527  -2.38073  3.70133 
93.45000  4.14804  5.59263  -2.40819  3.77145 
93.46000  4.12382  5.63070  -2.43480  3.84057 
93.47000  4.09934  5.66944  -2.46053  3.90869 
93.48000  4.07461  5.70887  -2.48537  3.97577 
93.49000  4.04963  5.74896  -2.50933  4.04182 
93.50000  4.02442  5.78971  -2.53237  4.10680 
93.51000  3.99899  5.83110  -2.55450  4.17071 
93.52000  3.97333  5.87312  -2.57571  4.23353 
93.53000  3.94747  5.91577  -2.59597  4.29524 
93.54000  3.92141  5.95902  -2.61529  4.35584 
93.55000  3.89517  6.00288  -2.63364  4.41530 
93.56000  3.86874  6.04733  -2.65103  4.47362 
93.57000  3.84215  6.09236  -2.66744  4.53078 
93.58000  3.81539  6.13795  -2.68286  4.58676 
93.59000  3.78849  6.18409  -2.69729  4.64156 
93.60000  3.76145  6.23078  -2.71072  4.69516 
93.61000  3.73427  6.27799  -2.72313  4.74755 
93.62000  3.70698  6.32573  -2.73452  4.79872 
93.63000  3.67958  6.37397  -2.74489  4.84866 
93.64000  3.65209  6.42270  -2.75423  4.89735 
93.65000  3.62450  6.47192  -2.76252  4.94479 
93.66000  3.59684  6.52160  -2.76976  4.99096 
93.67000  3.56910  6.57173  -2.77596  5.03586 
93.68000  3.54132  6.62231  -2.78109  5.07947 
93.69000  3.51348  6.67332  -2.78516  5.12178 
93.70000  3.48561  6.72475  -2.78816  5.16280 
93.71000  3.45772  6.77658  -2.79009  5.20250 
93.72000  3.42981  6.82880  -2.79094  5.24089 
93.73000  3.40190  6.88140  -2.79070  5.27794 
93.74000  3.37400  6.93436  -2.78938  5.31367 
93.75000  3.34611  6.98767  -2.78697  5.34805 
93.76000  3.31826  7.04132  -2.78347  5.38108 
93.77000  3.29044  7.09529  -2.77888  5.41275 
93.78000  3.26268  7.14958  -2.77318  5.44307 
93.79000  3.23498  7.20415  -2.76639  5.47202 
93.80000  3.20735  7.25902  -2.75850  5.49960 
93.81000  3.17981  7.31415  -2.74950  5.52581 
93.82000  3.15236  7.36953  -2.73941  5.55063 
93.83000  3.12502  7.42516  -2.72821  5.57407 
93.84000  3.09780  7.48101  -2.71591  5.59612 
93.85000  3.07070  7.53708  -2.70250  5.61678 
93.86000  3.04375  7.59335  -2.68799  5.63605 
93.87000  3.01694  7.64980  -2.67238  5.65392 
93.88000  2.99030  7.70643  -2.65567  5.67040 
93.89000  2.96383  7.76321  -2.63787  5.68547 
93.90000  2.93754  7.82014  -2.61896  5.69915 
93.91000  2.91145  7.87719  -2.59897  5.71142 
93.92000  2.88556  7.93437  -2.57788  5.72229 
93.93000  2.85989  7.99164  -2.55570  5.73175 
93.94000  2.83445  8.04900  -2.53244  5.73982 
93.95000  2.80924  8.10644  -2.50810  5.74648 
93.96000  2.78429  8.16393  -2.48269  5.75175 
93.97000  2.75959  8.22147  -2.45620  5.75561 
93.98000  2.73516  8.27904  -2.42864  5.75808 
93.99000  2.71102  8.33663  -2.40003  5.75916 
94.00000  2.68716  8.39423  -2.37036  5.75884 
94.01000  2.66361  8.45181  -2.33963  5.75713 
94.02000  2.64037  8.50937  -2.30787  5.75404 
94.03000  2.61745  8.56689  -2.27506  5.74957 
94.04000  2.59487  8.62436  -2.24123  5.74372 
94.05000  2.57263  8.68176  -2.20638  5.73649 
94.06000  2.55074  8.73909  -2.17051  5.72790 
94.07000  2.52922  8.79632  -2.13363  5.71795 
94.08000  2.50807  8.85345  -2.09575  5.70664 
94.09000  2.48730  8.91045  -2.05689  5.69397 
94.10000  2.46693  8.96733  -2.01704  5.67997 
94.11000  2.44696  9.02405  -1.97622  5.66462 
94.12000  2.42741  9.08062  -1.93444  5.64795 
94.13000  2.40827  9.13701  -1.89171  5.62995 
94.14000  2.38957  9.19322  -1.84804  5.61064 
94.15000  2.37131  9.24923  -1.80343  5.59002 
94.16000  2.35350  9.30502  -1.75791  5.56810 
94.17000  2.33615  9.36059  -1.71148  5.54489 
94.18000  2.31927  9.41592  -1.66415  5.52040 
94.19000  2.30287  9.47100  -1.61594  5.49464 
94.20000  2.28696  9.52581  -1.56685  5.46762 
94.21000  2.27153  9.58035  -1.51691  5.43936 
94.22000  2.25662  9.63460  -1.46611  5.40985 
94.23000  2.24221  9.68854  -1.41449  5.37911 
94.24000  2.22833  9.74218  -1.36204  5.34716 
94.25000  2.21497  9.79549  -1.30878  5.31399 
94.26000  2.20215  9.84846  -1.25473  5.27964 
94.27000  2.18988  9.90108  -1.19991  5.24411 
94.28000  2.17815  9.95334  -1.14431  5.20740 
94.29000  2.16699  10.00523  -1.08797  5.16954 
94.30000  2.15639  10.05673  -1.03090  5.13054 
94.31000  2.14637  10.10784  -0.97310  5.09041 
94.32000  2.13693  10.15854  -0.91460  5.04916 
94.33000  2.12808  10.20882  -0.85542  5.00681 
94.34000  2.11982  10.25868  -0.79556  4.96338 
94.35000  2.11217  10.30809  -0.73504  4.91887 
94.36000  2.10512  10.35705  -0.67389  4.87330 
94.37000  2.09869  10.40556  -0.61212  4.82670 
94.38000  2.09288  10.45359  -0.54974  4.77906 
94.39000  2.08770  10.50114  -0.48677  4.73042 
94.40000  2.08315  10.54820  -0.42323  4.68078 
94.41000  2.07923  10.59475  -0.35914  4.63016 
94.42000  2.07596  10.64080  -0.29451  4.57858 
94.43000  2.07334  10.68632  -0.22937  4.52606 
94.44000  2.07138  10.73132  -0.16373  4.47260 
94.45000  2.07007  10.77578  -0.09761  4.41824 
94.46000  2.06942  10.81969  -0.03103  4.36298 
94.47000  2.06945  10.86304  0.03600  4.30685 
94.48000  2.07014  10.90582  0.10345  4.24986 
94.49000  2.07152  10.94803  0.17130  4.19203 
94.50000  2.07357  10.98966  0.23954  4.13338 
94.51000  2.07631  11.03070  0.30814  4.07392 
94.52000  2.07973  11.07114  0.37709  4.01369 
94.53000  2.08385  11.11098  0.44636  3.95268 
94.54000  2.08866  11.15020  0.51594  3.89093 
94.55000  2.09417  11.18879  0.58581  3.82846 
94.56000  2.10038  11.22676  0.65594  3.76527 
94.57000  2.10729  11.26410  0.72632  3.70140 
94.58000  2.11490  11.30079  0.79692  3.63687 
94.59000  2.12322  11.33684  0.86773  3.57168 
94.60000  2.13226  11.37223  0.93872  3.50587 
94.61000  2.14200  11.40695  1.00987  3.43945 
94.62000  2.15245  11.44101  1.08117  3.37244 
94.63000  2.16362  11.47440  1.15259  3.30487 
94.64000  2.17551  11.50711  1.22410  3.23675 
94.65000  2.18810  11.53914  1.29570  3.16810 
94.66000  2.20142  11.57047  1.36735  3.09895 
94.67000  2.21545  11.60112  1.43904  3.02932 
94.68000  2.23020  11.63106  1.51074  2.95923 
94.69000  2.24567  11.66030  1.58244  2.88869 
94.70000  2.26185  11.68883  1.65411  2.81774 
94.71000  2.27875  11.71666  1.72573  2.74639 
94.72000  2.29636  11.74376  1.79729  2.67466 
94.73000  2.31469  11.77015  1.86874  2.60258 
94.74000  2.33374  11.79581  1.94009  2.53016 
94.75000  2.35350  11.82075  2.01130  2.45743 
94.76000  2.37396  11.84496  2.08235  2.38441 
94.77000  2.39514  11.86844  2.15323  2.31112 
94.78000  2.41703  11.89118  2.22391  2.23758 
94.79000  2.43962  11.91319  2.29436  2.16382 
94.80000  2.46292  11.93446  2.36457  2.08986 
94.81000  2.48691  11.95499  2.43452  2.01572 
94.82000  2.51161  11.97478  2.50419  1.94141 
94.83000  2.53700  11.99382  2.57354  1.86697 
94.84000  2.56308  12.01211  2.64257  1.79241 
94.85000  2.58985  12.02967  2.71125  1.71776 
94.86000  2.61730  12.04647  2.77956  1.64303 
94.87000  2.64544  12.06253  2.84748  1.56825 
94.88000  2.67425  12.07783  2.91498  1.49345 
94.89000  2.70374  12.09240  2.98206  1.41864 
94.90000  2.73389  12.10621  3.04867  1.34384 
94.91000  2.76471  12.11927  3.11481  1.26908 
94.92000  2.79619  12.13159  3.18046  1.19437 
94.93000  2.82832  12.14316  3.24559  1.11975 
94.94000  2.86110  12.15398  3.31018  1.04522 
94.95000  2.89452  12.16406  3.37421  0.97082 
94.96000  2.92859  12.17340  3.43767  0.89656 
94.97000  2.96328  12.18200  3.50053  0.82247 
94.98000  2.99860  12.18985  3.56277  0.74856 
94.99000  3.03453  12.19697  3.62437  0.67486 
95.00000  3.07108  12.20335  3.68532  0.60138 
95.01000  3.10824  12.20899  3.74558  0.52815 
95.02000  3.14600  12.21391  3.80516  0.45520 
95.03000  3.18434  12.21810  3.86401  0.38253 
95.04000  3.22328  12.22156  3.92214  0.31017 
95.05000  3.26279  12.22430  3.97950  0.23814 
95.06000  3.30287  12.22632  4.03610  0.16646 
95.07000  3.34351  12.22763  4.09191  0.09515 
95.08000  3.38470  12.22823  4.14690  0.02424 
95.09000  3.42645  12.22812  4.20107  -0.04627 
95.10000  3.46873  12.22730  4.25440  -0.11635 
95.11000  3.51153  12.22579  4.30686  -0.18598 
95.12000  3.55486  12.22358  4.35845  -0.25514 
95.13000  3.59870  12.22069  4.40913  -0.32382 
95.14000  3.64305  12.21711  4.45890  -0.39198 
95.15000  3.68788  12.21285  4.50774  -0.45963 
95.16000  3.73320  12.20791  4.55564  -0.52673 
95.17000  3.77899  12.20231  4.60257  -0.59327 
95.18000  3.82525  12.19605  4.64851  -0.65923 
95.19000  3.87196  12.18913  4.69347  -0.72460 
95.20000  3.91912  12.18156  4.73741  -0.78935 
95.21000  3.96671  12.17334  4.78033  -0.85347 
95.22000  4.01473  12.16449  4.82220  -0.91694 
95.23000  4.06316  12.15500  4.86302  -0.97975 
95.24000  4.11199  12.14489  4.90277  -1.04187 
95.25000  4.16121  12.13416  4.94143  -1.10330 
95.26000  4.21082  12.12282  4.97900  -1.16401 
95.27000  4.26079  12.11088  5.01545  -1.22398 
95.28000  4.31113  12.09835  5.05078  -1.28322 
95.29000  4.36181  12.08522  5.08496  -1.34169 
95.30000  4.41282  12.07151  5.11800  -1.39938 
95.31000  4.46417  12.05723  5.14988  -1.45629 
95.32000  4.51582  12.04239  5.18057  -1.51238 
95.33000  4.56778  12.02698  5.21008  -1.56766 
95.34000  4.62002  12.01103  5.23840  -1.62210 
95.35000  4.67255  11.99454  5.26550  -1.67569 
95.36000  4.72533  11.97752  5.29138  -1.72842 
95.37000  4.77837  11.95997  5.31603  -1.78028 
95.38000  4.83165  11.94191  5.33944  -1.83125 
95.39000  4.88516  11.92335  5.36160  -1.88132 
95.40000  4.93889  11.90429  5.38250  -1.93047 
95.41000  4.99281  11.88474  5.40212  -1.97870 
95.42000  5.04693  11.86471  5.42047  -2.02600 
95.43000  5.10122  11.84422  5.43754  -2.07235 
95.44000  5.15568  11.82327  5.45331  -2.11774 
95.45000  5.21029  11.80186  5.46777  -2.16216 
95.46000  5.26504  11.78002  5.48093  -2.20560 
95.47000  5.31991  11.75775  5.49277  -2.24806 
95.48000  5.37489  11.73506  5.50328  -2.28951 
95.49000  5.42997  11.71196  5.51247  -2.32996 
95.50000  5.48514  11.68846  5.52032  -2.36938 
95.51000  5.54038  11.66457  5.52683  -2.40779 
95.52000  5.59568  11.64031  5.53199  -2.44516 
95.53000  5.65102  11.61567  5.53581  -2.48148 
95.54000  5.70639  11.59068  5.53826  -2.51676 
95.55000  5.76178  11.56534  5.53936  -2.55098 
95.56000  5.81718  11.53966  5.53910  -2.58413 
95.57000  5.87257  11.51365  5.53747  -2.61622 
95.58000  5.92793  11.48733  5.53447  -2.64722 
95.59000  5.98326  11.46071  5.53010  -2.67715 
95.60000  6.03853  11.43379  5.52435  -2.70598 
95.61000  6.09374  11.40659  5.51723  -2.73373 
95.62000  6.14888  11.37912  5.50873  -2.76037 
95.63000  6.20392  11.35138  5.49886  -2.78591 
95.64000  6.25885  11.32340  5.48760  -2.81035 
95.65000  6.31367  11.29517  5.47497  -2.83367 
95.66000  6.36835  11.26672  5.46096  -2.85588 
95.67000  6.42289  11.23806  5.44557  -2.87697 
95.68000  6.47726  11.20918  5.42881  -2.89694 
95.69000  6.53146  11.18012  5.41066  -2.91579 
95.70000  6.58548  11.15087  5.39115  -2.93352 
95.71000  6.63929  11.12145  5.37026  -2.95012 
95.72000  6.69288  11.09187  5.34801  -2.96559 
95.73000  6.74625  11.06214  5.32439  -2.97993 
95.74000  6.79937  11.03227  5.29940  -2.99315 
95.75000  6.85224  11.00227  5.27306  -3.00524 
95.76000  6.90483  10.97216  5.24536  -3.01619 
95.77000  6.95714  10.94195  5.21631  -3.02603 
95.78000  7.00916  10.91164  5.18592  -3.03473 
95.79000  7.06086  10.88125  5.15418  -3.04231 
95.80000  7.11224  10.85080  5.12111  -3.04876 
95.81000  7.16328  10.82028  5.08671  -3.05410 
95.82000  7.21398  10.78971  5.05099  -3.05831 
95.83000  7.26430  10.75911  5.01395  -3.06141 
95.84000  7.31425  10.72849  4.97560  -3.06339 
95.85000  7.36382  10.69785  4.93595  -3.06426 
95.86000  7.41297  10.66720  4.89501  -3.06403 
95.87000  7.46172  10.63656  4.85278  -3.06269 
95.88000  7.51003  10.60595  4.80928  -3.06026 
95.89000  7.55790  10.57536  4.76451  -3.05673 
95.90000  7.60532  10.54481  4.71847  -3.05212 
95.91000  7.65227  10.51432  4.67119  -3.04642 
95.92000  7.69874  10.48388  4.62267  -3.03965 
95.93000  7.74472  10.45352  4.57293  -3.03181 
95.94000  7.79020  10.42325  4.52196  -3.02290 
95.95000  7.83516  10.39307  4.46979  -3.01294 
95.96000  7.87960  10.36299  4.41642  -3.00192 
95.97000  7.92349  10.33303  4.36187  -2.98987 
95.98000  7.96683  10.30319  4.30615  -2.97678 
95.99000  8.00961  10.27349  4.24927  -2.96266 
96.00000  8.05182  10.24394  4.19124  -2.94753 
96.01000  8.09344  10.21454  4.13208  -2.93139 
96.02000  8.13446  10.18531  4.07180  -2.91425 
96.03000  8.17488  10.15626  4.01042  -2.89612 
96.04000  8.21467  10.12739  3.94794  -2.87701 
96.05000  8.25383  10.09872  3.88438  -2.85692 
96.06000  8.29236  10.07025  3.81977  -2.83588 
96.07000  8.33023  10.04200  3.75410  -2.81389 
96.08000  8.36744  10.01397  3.68740  -2.79096 
96.09000  8.40398  9.98618  3.61969  -2.76711 
96.10000  8.43983  9.95863  3.55098  -2.74234 
96.11000  8.47500  9.93133  3.48128  -2.71666 
96.12000  8.50946  9.90430  3.41061  -2.69010 
96.13000  8.54321  9.87753  3.33899  -2.66265 
96.14000  8.57624  9.85104  3.26644  -2.63434 
96.15000  8.60854  9.82484  3.19298  -2.60517 
96.16000  8.64010  9.79894  3.11861  -2.57517 
96.17000  8.67091  9.77334  3.04336  -2.54434 
96.18000  8.70097  9.74805  2.96725  -2.51269 
96.19000  8.73026  9.72309  2.89029  -2.48025 
96.20000  8.75877  9.69845  2.81251  -2.44702 
96.21000  8.78651  9.67415  2.73392  -2.41302 
96.22000  8.81345  9.65019  2.65454  -2.37826 
96.23000  8.83960  9.62658  2.57439  -2.34276 
96.24000  8.86494  9.60333  2.49350  -2.30654 
96.25000  8.88947  9.58045  2.41187  -2.26960 
96.26000  8.91318  9.55794  2.32954  -2.23198 
96.27000  8.93606  9.53581  2.24651  -2.19367 
96.28000  8.95811  9.51407  2.16282  -2.15470 
96.29000  8.97931  9.49272  2.07848  -2.11508 
96.30000  8.99968  9.47177  1.99351  -2.07483 
96.31000  9.01918  9.45122  1.90794  -2.03396 
96.32000  9.03783  9.43109  1.82178  -1.99250 
96.33000  9.05562  9.41137  1.73506  -1.95046 
96.34000  9.07254  9.39208  1.64780  -1.90785 
96.35000  9.08858  9.37321  1.56001  -1.86470 
96.36000  9.10374  9.35478  1.47173  -1.82102 
96.37000  9.11801  9.33679  1.38297  -1.77682 
96.38000  9.13139  9.31925  1.29375  -1.73214 
96.39000  9.14389  9.30215  1.20411  -1.68697 
96.40000  9.15548  9.28551  1.11405  -1.64135 
96.41000  9.16617  9.26932  1.02361  -1.59529 
96.42000  9.17595  9.25360  0.93280  -1.54881 
96.43000  9.18482  9.23835  0.84166  -1.50193 
96.44000  9.19278  9.22356  0.75019  -1.45466 
96.45000  9.19983  9.20925  0.65843  -1.40702 
96.46000  9.20595  9.19542  0.56639  -1.35904 
96.47000  9.21115  9.18207  0.47411  -1.31073 
96.48000  9.21543  9.16921  0.38160  -1.26211 
96.49000  9.21879  9.15683  0.28889  -1.21320 
96.50000  9.22121  9.14494  0.19600  -1.16402 
96.51000  9.22271  9.13355  0.10295  -1.11458 
96.52000  9.22327  9.12265  0.00977  -1.06492 
96.53000  9.22290  9.11225  -0.08351  -1.01503 
96.54000  9.22160  9.10235  -0.17689  -0.96496 
96.55000  9.21936  9.09295  -0.27032  -0.91471 
96.56000  9.21619  9.08406  -0.36379  -0.86430 
96.57000  9.21209  9.07567  -0.45727  -0.81375 
96.58000  9.20705  9.06778  -0.55075  -0.76309 
96.59000  9.20107  9.06041  -0.64419  -0.71233 
96.60000  9.19416  9.05354  -0.73757  -0.66150 
96.61000  9.18632  9.04718  -0.83087  -0.61060 
96.62000  9.17755  9.04132  -0.92407  -0.55967 
96.63000  9.16784  9.03598  -1.01714  -0.50871 
96.64000  9.15720  9.03115  -1.11005  -0.45776 
96.65000  9.14564  9.02683  -1.20279  -0.40683 
96.66000  9.13315  9.02301  -1.29533  -0.35593 
96.67000  9.11973  9.01971  -1.38764  -0.30509 
96.68000  9.10540  9.01691  -1.47971  -0.25433 
96.69000  9.09014  9.01462  -1.57151  -0.20367 
96.70000  9.07396  9.01284  -1.66301  -0.15313 
96.71000  9.05688  9.01156  -1.75420  -0.10272 
96.72000  9.03888  9.01078  -1.84505  -0.05246 
96.73000  9.01998  9.01051  -1.93553  -0.00238 
96.74000  9.00017  9.01074  -2.02562  0.04751 
96.75000  8.97946  9.01146  -2.11531  0.09719 
96.76000  8.95786  9.01268  -2.20456  0.14663 
96.77000  8.93537  9.01439  -2.29336  0.19583 
96.78000  8.91200  9.01660  -2.38168  0.24475 
96.79000  8.88774  9.01929  -2.46949  0.29339 
96.80000  8.86261  9.02246  -2.55679  0.34173 
96.81000  8.83660  9.02612  -2.64354  0.38974 
96.82000  8.80974  9.03026  -2.72972  0.43741 
